Client,Warehouse,Product,2023-11-27,2023-12-04,2023-12-11,2023-12-18,2023-12-25,2024-01-01,2024-01-08,2024-01-15,2024-01-22,2024-01-29,2024-02-05,2024-02-12,2024-02-19
1,185,3493,9,1,2,16,11,7,12,5,0,7,12,0,4
1,185,3525,15,13,16,6,14,16,9,0,8,12,8,0,6
1,185,3535,7,5,2,12,6,17,9,1,12,5,14,12,5
1,185,3560,17,3,3,15,2,2,7,8,2,14,10,19,18
1,185,3575,15,16,8,12,6,6,16,3,16,5,10,2,18
1,185,3606,3,11,18,10,14,17,4,4,17,6,17,11,5
1,185,3615,13,10,1,0,9,6,10,0,7,12,18,2,1
1,185,3629,16,12,12,13,17,14,11,2,16,18,7,8,16
1,185,3655,17,14,1,17,9,2,4,0,3,19,17,1,3
1,185,3662,12,2,7,10,9,8,12,17,1,8,3,7,14
1,185,3737,15,9,15,3,18,4,12,13,4,9,16,7,18
1,185,3758,13,3,13,17,6,9,10,6,0,5,2,15,9
1,185,3770,16,13,12,8,12,17,19,7,14,14,2,0,4
1,185,3796,2,14,13,18,12,13,15,4,1,16,15,2,13
1,185,3812,15,16,13,6,0,12,7,10,18,7,13,19,11
1,185,3821,16,13,2,14,7,8,7,12,10,6,19,11,13
1,185,3836,11,19,1,3,2,7,17,18,0,0,18,3,14
1,185,3841,0,1,3,8,9,19,6,0,0,18,1,4,16
1,185,3854,10,8,14,7,17,17,12,19,9,17,12,19,7
1,185,3858,19,7,4,18,14,6,16,7,18,7,1,8,16
1,185,3892,2,6,18,2,1,2,0,9,8,2,13,17,14
1,185,3898,1,19,12,15,9,15,5,13,12,0,7,16,15
1,185,3909,13,9,10,8,14,8,18,3,12,8,0,2,2
1,185,3927,7,11,2,16,5,9,5,7,11,6,16,3,2
1,185,3929,2,4,12,18,17,1,0,4,15,17,2,0,11
1,185,3930,15,12,5,13,6,9,19,8,0,19,4,18,0
1,185,3932,1,19,15,3,16,6,19,2,13,5,13,7,12
1,185,3947,2,17,16,9,1,18,3,13,0,3,17,3,17
1,185,3957,11,1,7,12,18,9,4,0,14,12,4,10,15
1,185,3972,16,12,16,11,18,12,4,0,4,5,11,12,4
1,185,3986,6,2,8,10,0,7,3,11,19,4,15,8,17
1,185,4079,13,19,2,3,18,3,15,6,10,12,14,13,5
1,185,4088,10,6,7,5,18,8,5,14,10,16,18,3,15
1,185,4095,13,4,14,3,18,10,0,14,15,4,3,12,19
1,185,4109,16,3,14,12,4,16,13,14,13,9,0,15,18
1,185,4132,17,18,4,9,18,6,0,17,0,17,6,19,10
1,185,4134,16,7,3,2,7,2,3,1,14,18,7,14,8
1,185,4242,6,9,2,13,0,11,15,3,16,16,17,7,1
1,185,4264,9,6,12,17,7,5,11,0,3,5,4,13,2
1,185,4272,11,18,3,4,18,10,7,6,8,4,0,7,1
1,185,4274,0,9,5,7,4,9,12,14,12,2,19,8,10
1,185,4283,12,0,16,14,16,17,6,12,10,15,12,4,16
1,185,4333,17,15,2,0,3,2,3,10,19,7,8,7,1
1,185,4344,15,10,19,7,1,11,10,1,4,17,9,8,15
1,185,4366,2,8,8,6,15,8,4,13,7,10,11,6,9
1,185,4371,4,11,19,17,8,10,14,12,12,13,19,9,18
1,185,4373,1,12,6,2,15,2,6,13,8,7,2,18,0
1,185,4383,6,6,4,1,12,0,2,19,17,6,17,12,8
1,185,4392,7,8,15,4,2,16,10,2,1,5,9,19,17
1,185,4408,7,7,7,6,5,19,4,4,19,6,3,5,3
1,185,4410,16,8,14,7,10,19,13,8,13,14,6,11,11
1,185,4438,17,2,17,8,9,3,2,14,0,5,4,0,10
1,185,4451,2,9,8,5,0,11,3,10,4,18,18,15,7
1,185,4452,8,10,12,19,11,19,3,11,8,8,0,17,2
1,185,4453,18,10,2,1,5,12,3,10,12,19,2,11,7
1,185,4457,9,9,18,12,17,3,9,5,17,15,10,2,11
1,185,4492,11,6,6,5,4,18,9,1,19,16,9,0,9
1,185,4544,19,18,16,14,19,4,5,0,0,3,10,10,15
1,185,4557,9,11,0,15,1,6,7,11,3,12,5,13,15
1,185,4579,2,7,3,17,14,8,12,12,19,7,14,10,11
1,185,4580,18,19,19,17,4,9,1,9,17,19,16,10,15
1,185,4582,0,1,18,14,13,16,16,2,8,12,1,18,2
1,185,4586,16,17,15,0,15,4,10,4,6,19,9,1,16
1,185,4589,15,16,15,9,14,18,19,17,6,12,11,2,2
1,185,4603,17,8,5,2,9,5,14,14,3,17,13,15,15
1,185,4613,8,11,10,7,2,1,9,16,15,14,12,3,3
1,185,4636,2,12,10,5,8,0,6,11,6,17,12,14,9
1,185,4682,19,6,19,16,2,9,8,19,12,19,11,12,2
1,185,4710,1,3,14,12,8,19,6,17,0,1,7,11,2
1,185,4726,6,13,14,7,14,19,9,7,7,1,1,0,7
1,185,4750,8,10,12,8,3,9,11,13,0,14,7,9,8
1,185,4797,7,2,6,18,0,3,12,17,9,5,19,19,16
1,185,4862,12,11,19,2,8,15,13,19,4,4,18,17,7
1,185,4898,18,14,16,10,12,10,1,17,17,0,13,1,7
1,185,4934,13,14,17,14,3,12,13,6,1,11,14,13,12
1,185,4939,12,17,0,6,3,13,14,10,16,2,8,4,1
1,185,4975,13,18,9,7,5,10,4,11,16,9,4,2,15
1,185,5003,1,7,11,6,3,11,3,15,5,17,6,19,15
1,185,5007,19,10,5,7,17,15,18,4,4,10,2,11,17
1,185,5019,17,4,0,14,14,14,16,13,12,10,9,8,13
1,185,5064,12,3,14,5,8,7,17,16,4,7,4,16,11
1,185,5083,10,4,16,8,4,12,5,1,13,14,19,14,4
1,185,5092,12,1,11,5,14,9,8,0,16,0,16,4,2
1,185,5093,8,0,18,2,5,9,18,15,11,12,2,17,3
1,185,5114,15,19,15,0,7,19,10,14,7,17,15,12,4
1,185,5126,6,11,4,8,18,11,15,2,19,4,10,9,12
1,185,5129,12,2,14,17,3,10,14,17,17,12,3,4,14
1,185,5130,11,17,1,5,6,5,3,7,12,3,5,0,8
1,185,5147,6,17,9,5,10,10,1,16,4,6,3,3,13
1,185,5168,16,12,18,4,13,14,12,17,8,4,13,9,2
1,185,5178,4,12,0,15,8,2,7,2,4,5,5,14,15
1,185,5184,12,18,1,4,13,16,13,8,18,5,14,5,1
1,185,5187,1,2,13,5,11,0,18,5,8,13,11,9,9
1,185,5201,17,5,4,14,13,18,12,15,0,8,18,13,16
1,185,5214,7,17,2,7,15,7,8,18,17,18,2,7,10
1,185,5219,17,17,4,10,6,5,16,4,11,9,19,7,7
1,185,5233,1,8,11,6,5,14,12,13,14,16,5,1,9
1,185,5242,8,0,0,12,9,19,14,14,2,6,13,11,11
1,185,5273,3,17,14,12,13,10,3,19,9,6,7,10,5
1,185,5282,0,0,16,4,4,10,17,12,12,0,8,18,17
1,185,5283,8,16,19,4,5,15,0,17,9,19,13,4,4
1,185,5296,15,11,4,12,1,15,10,9,11,10,15,3,18
1,185,5297,14,18,0,8,2,9,10,3,19,19,14,0,12
1,185,5349,2,19,14,4,5,9,8,6,18,2,15,6,2
1,185,5365,19,0,13,5,5,13,15,18,14,0,4,7,1
1,185,5378,16,9,6,6,7,9,11,2,15,3,1,11,5
1,185,5390,1,13,7,0,6,9,10,0,13,0,3,3,3
1,185,5397,3,16,3,15,14,3,8,19,15,8,19,9,4
1,185,5410,13,3,5,1,0,8,3,5,1,3,2,12,5
1,185,5416,7,10,6,6,13,11,6,17,12,17,15,5,16
1,185,5451,13,2,16,19,8,12,8,8,9,4,13,1,12
1,185,5455,5,8,6,15,5,18,18,9,17,10,2,12,15
1,185,5474,17,13,13,17,12,0,10,7,7,17,18,4,5
1,185,5478,2,2,5,12,11,13,15,7,13,17,3,5,9
1,185,5485,0,13,16,2,4,17,2,19,6,17,13,6,16
1,185,5490,10,17,14,4,5,14,6,9,4,16,16,2,13
1,185,5491,2,19,4,18,16,11,14,16,5,16,19,9,17
1,185,5511,9,0,11,1,8,11,11,2,16,2,15,7,8
1,185,5545,6,16,6,1,0,4,15,5,12,2,12,8,8
1,185,5569,6,1,0,0,3,15,4,19,5,5,7,14,18
1,185,5571,15,13,4,5,8,17,13,10,15,15,6,5,11
1,185,5579,16,3,4,14,17,4,1,1,4,1,4,13,7
1,185,5586,18,15,3,11,17,5,11,8,1,7,1,2,8
1,185,5617,12,14,8,5,13,1,15,6,16,8,15,0,18
1,185,5627,12,17,5,17,12,15,18,17,2,13,3,3,14
1,185,5687,10,1,17,3,18,17,15,11,2,13,16,10,17
1,185,5739,3,17,10,10,15,10,14,0,4,6,15,19,15
1,185,5749,17,5,0,1,0,1,6,7,18,17,5,9,6
1,185,5780,3,19,6,5,16,8,4,14,8,2,4,16,6
1,185,5817,13,7,11,14,9,9,15,0,9,8,8,13,18
1,185,5822,17,4,6,16,12,16,8,9,18,19,17,2,14
1,185,5843,11,17,3,15,5,0,18,15,6,18,15,10,13
1,185,5863,11,19,15,15,16,16,5,7,17,14,9,13,0
1,185,5872,9,18,17,4,13,16,16,10,2,13,2,0,8
1,185,5876,15,11,12,7,12,13,0,7,0,6,15,7,7
1,185,5879,16,17,7,10,11,1,13,11,12,7,6,6,11
1,185,5907,12,12,5,9,4,2,13,1,8,7,13,2,5
1,185,5933,16,17,17,4,10,12,17,2,19,14,18,11,13
1,185,5950,11,9,6,11,18,10,15,7,17,19,13,6,15
1,185,5958,8,4,0,4,19,9,8,10,17,5,18,4,4
1,185,5974,9,2,11,4,9,19,8,4,11,7,5,16,11
1,185,5977,2,1,10,15,7,5,9,10,12,19,16,15,8
1,185,5988,10,9,6,9,11,12,12,0,18,8,18,0,1
1,185,5997,6,1,1,9,5,1,7,9,8,7,12,8,13
1,185,6024,8,14,7,19,13,19,15,9,10,0,5,13,13
1,185,6066,7,11,2,5,6,13,15,12,15,13,4,15,12
1,185,6075,12,19,8,8,18,7,4,0,18,6,8,5,15
1,185,6136,0,4,2,17,6,6,5,10,5,2,8,14,8
1,185,6159,3,16,7,11,6,19,17,17,7,5,13,13,17
1,185,6171,6,10,14,6,3,2,13,18,16,16,10,6,17
1,185,6182,10,2,2,16,12,14,13,14,6,12,5,18,3
1,185,6204,9,8,14,13,0,19,8,11,2,9,8,14,5
1,185,6223,17,15,13,2,6,10,6,14,4,2,12,7,15
1,185,6230,10,4,2,4,3,9,3,3,8,3,19,1,7
1,185,6231,5,19,13,3,5,2,5,8,13,6,0,2,2
1,185,6317,18,11,9,3,18,6,2,1,14,13,9,2,10
1,185,6321,14,12,11,9,14,13,15,1,1,5,2,19,19
1,185,6365,10,19,0,6,14,9,11,10,0,3,12,10,15
1,185,6368,17,4,0,5,1,7,13,16,10,19,15,11,0
1,185,6371,11,13,13,2,7,2,14,7,7,12,11,9,12
1,185,6432,6,19,9,10,4,4,9,12,18,6,16,4,5
1,185,6436,6,10,9,19,18,0,19,10,19,19,6,13,10
1,185,6444,2,13,2,2,19,3,7,8,5,0,17,1,5
1,185,6457,14,6,10,4,3,18,1,1,2,10,12,19,3
1,185,6461,4,2,3,15,12,16,0,6,5,8,14,0,2
1,185,6479,18,16,10,2,13,15,8,2,5,2,1,10,7
1,185,6502,9,19,11,13,0,5,9,18,15,7,4,0,8
1,185,6506,9,14,7,8,4,10,1,18,2,19,10,2,7
1,185,6555,14,2,10,19,1,15,7,4,18,11,18,8,16
1,185,6561,13,19,5,5,8,14,4,4,7,19,5,0,6
1,185,6564,3,11,2,2,15,15,18,19,14,5,16,0,19
1,185,6577,10,5,13,6,9,18,7,15,19,4,15,18,10
1,185,6590,19,7,13,10,5,12,18,5,8,12,5,10,5
1,185,6592,18,17,17,3,17,0,18,12,19,6,5,13,12
1,185,6594,13,13,1,5,3,5,14,3,11,5,8,18,13
1,185,6611,18,3,3,17,2,0,8,12,18,2,6,12,13
1,185,6619,7,0,5,7,5,4,17,1,3,13,6,5,4
1,185,6666,12,8,10,7,14,5,15,8,10,5,8,6,5
1,185,6682,8,0,7,0,1,8,9,15,8,11,10,9,8
1,185,6683,18,17,17,6,9,0,1,3,10,17,2,11,2
1,185,6699,5,7,19,16,2,2,6,3,7,10,8,14,3
1,185,6704,6,9,4,15,14,17,8,12,17,1,8,0,16
1,185,6737,13,0,11,8,2,9,16,5,13,16,14,5,4
1,185,6738,10,8,7,5,9,19,16,12,12,17,16,9,0
1,185,6757,5,13,19,2,4,17,8,9,19,8,2,12,4
1,185,6768,18,14,5,6,2,11,12,1,14,4,12,16,16
1,185,6771,9,10,19,16,3,17,8,8,13,11,12,17,2
1,185,6773,18,7,4,2,5,18,16,10,15,10,15,1,10
1,185,6774,4,2,12,19,3,0,4,18,8,16,5,15,4
1,185,6780,2,10,16,0,18,8,11,15,19,17,5,12,19
1,185,6818,9,19,11,4,19,10,6,12,2,5,1,15,9
1,185,6852,0,17,11,10,19,10,17,11,1,2,12,9,3
1,185,6862,16,12,9,17,8,19,1,1,2,16,9,16,14
1,185,6863,8,5,7,7,14,9,1,4,2,17,5,0,1
1,185,6864,14,16,9,3,3,11,1,0,6,0,17,1,13
1,185,6872,12,16,15,1,10,19,4,6,16,11,6,7,0
1,185,6875,11,12,14,0,15,16,2,6,19,0,7,4,15
1,185,6936,17,3,18,14,19,13,2,19,18,5,7,7,4
1,185,6938,4,3,9,18,15,7,0,8,2,11,4,7,9
1,185,6967,2,0,17,7,7,8,8,17,3,0,5,4,1
1,185,6971,15,14,11,15,17,8,17,3,9,12,15,10,15
1,185,6980,18,12,6,19,5,15,7,5,4,14,1,5,16
1,185,6983,3,0,5,5,13,3,9,1,0,5,14,17,6
1,185,6995,2,18,7,12,6,4,15,1,15,4,10,9,15
1,185,7016,14,8,5,14,16,15,16,8,17,8,6,5,7
1,185,7038,14,4,3,7,12,15,1,0,18,4,19,19,16
1,185,7079,2,1,15,1,5,18,13,19,11,5,18,16,16
1,185,7116,16,10,11,14,6,15,4,14,11,12,11,19,6
1,185,7130,9,16,10,0,12,1,10,7,2,1,6,10,17
1,185,7138,18,11,7,6,11,1,0,4,3,5,15,7,7
1,185,7164,2,6,13,1,7,11,15,0,0,16,0,3,10
1,185,7180,2,7,16,2,1,7,0,14,7,14,14,16,12
1,185,7183,8,8,2,4,14,19,13,4,10,7,9,5,13
1,185,7186,1,6,12,14,6,1,16,3,19,6,15,5,13
1,185,7204,18,14,6,7,5,0,15,18,2,2,8,9,0
1,185,7219,16,6,5,5,7,15,9,19,18,2,0,15,0
1,185,7232,9,2,2,8,4,1,18,17,17,7,14,2,13
1,185,7241,15,2,1,16,14,4,8,6,6,17,0,3,14
1,185,7243,14,18,10,1,17,19,7,18,12,8,1,7,12
1,185,7249,11,13,13,11,9,7,12,2,1,0,12,3,9
1,185,7267,12,1,9,16,12,8,7,14,2,11,15,10,8
1,185,7306,19,5,14,14,0,2,8,7,9,15,18,13,17
1,185,7339,8,9,19,17,13,14,18,15,3,9,13,18,18
1,185,7345,7,17,7,0,7,2,10,7,17,12,10,19,10
1,185,7364,2,10,16,8,12,3,13,7,6,16,8,7,8
1,185,7391,11,18,17,6,3,1,12,6,2,7,3,7,7
1,185,7422,16,15,8,4,12,19,19,11,17,12,18,7,5
1,185,7441,4,1,10,3,5,16,11,9,1,13,14,18,6
1,185,7444,0,14,18,0,2,2,10,1,11,10,2,9,7
1,185,7446,11,3,0,8,11,0,10,18,1,11,18,9,0
1,185,7489,17,10,13,2,6,8,8,6,7,0,0,15,15
1,185,7513,0,2,6,13,3,14,17,16,4,6,16,10,8
1,185,7515,1,15,17,7,10,15,0,4,15,4,1,1,4
1,185,7527,15,3,1,10,2,19,18,15,15,2,14,0,12
1,185,7547,14,10,10,9,1,4,18,14,8,13,13,7,15
1,185,7548,14,8,18,12,18,5,10,6,9,16,16,17,18
1,185,7581,7,0,13,2,0,6,0,15,4,5,4,3,15
1,185,7593,17,11,6,16,4,7,18,8,0,14,2,0,18
1,185,7617,1,16,16,3,12,19,10,9,17,14,14,18,17
1,185,7634,19,15,1,1,2,12,0,11,19,18,7,16,3
1,185,7639,4,10,10,18,3,5,8,17,10,11,1,7,8
1,185,7667,4,14,7,9,17,3,3,6,11,8,1,12,8
1,185,7709,2,0,16,3,2,4,3,6,15,5,1,16,15
1,185,7714,3,6,15,7,17,9,0,10,19,7,3,11,1
1,185,7724,18,1,19,10,12,17,10,0,9,19,15,8,19
1,185,7765,13,16,4,4,6,3,7,11,11,7,17,12,3
1,185,7772,19,13,11,11,1,4,7,9,1,11,14,12,10
1,185,7779,2,19,14,19,4,3,0,0,1,6,8,8,11
1,185,7781,0,4,18,15,12,17,19,2,17,0,2,16,5
1,185,7786,7,13,17,8,14,16,10,16,7,5,3,10,9
1,185,7795,5,16,8,4,0,13,18,9,12,14,6,0,2
1,185,7800,3,2,9,1,13,4,3,7,12,15,3,1,18
1,185,7805,10,19,10,3,13,12,16,15,10,13,13,6,17
1,185,7806,4,7,18,10,4,15,11,5,7,14,19,19,14
1,185,7832,14,1,1,3,18,3,17,5,11,5,13,15,16
1,185,7859,12,13,12,2,14,13,13,9,19,9,16,1,15
1,185,7897,1,6,12,10,6,4,13,13,0,14,8,5,6
1,185,7911,17,6,0,14,14,9,15,12,1,1,10,15,18
1,185,7917,12,3,3,13,18,12,19,7,1,16,7,3,1
1,185,7935,3,16,17,3,5,19,7,7,1,17,18,18,17
1,185,7959,1,18,12,11,15,6,13,19,13,18,6,4,3
1,185,8016,6,4,8,18,12,18,17,13,6,2,13,7,9
1,185,8022,2,11,6,18,2,5,2,4,13,14,1,0,4
1,185,8025,15,5,3,9,11,2,16,15,0,0,15,13,17
1,185,8038,15,13,15,4,16,0,3,9,6,17,17,1,8
1,185,8042,16,11,11,3,0,7,18,13,1,13,5,0,11
1,185,8054,10,15,18,3,12,9,8,0,8,15,14,14,11
1,185,8081,5,11,18,12,12,0,7,12,19,17,11,7,8
1,185,8087,8,7,6,19,15,1,17,1,5,5,18,0,8
1,185,8121,5,18,14,16,17,9,16,11,19,1,1,12,10
1,185,8181,13,4,16,19,4,9,15,8,10,1,10,7,5
1,185,8204,10,11,7,17,19,4,1,14,14,7,8,11,6
1,185,8207,18,17,6,5,19,17,9,16,5,8,0,9,3
1,185,8236,16,10,5,5,14,10,0,19,19,6,6,18,6
1,185,8238,18,15,7,15,3,4,15,2,14,4,10,19,9
1,185,8252,6,16,17,0,18,19,9,11,10,4,7,7,2
1,185,8258,14,18,15,15,7,0,2,17,6,0,18,18,4
1,185,8300,17,6,17,0,18,16,4,6,13,10,1,6,11
1,185,8310,14,14,8,1,17,2,3,3,1,6,13,11,17
1,185,8313,4,3,4,9,14,15,10,4,14,7,6,13,18
1,185,8371,19,17,14,14,0,19,4,8,16,13,19,12,1
1,185,8381,4,14,13,16,16,7,18,6,17,12,14,17,7
1,185,8389,16,0,1,10,5,18,4,8,9,7,13,13,8
1,185,8407,4,16,4,8,4,18,5,6,11,13,12,0,3
1,185,8412,7,12,17,19,0,1,13,13,12,18,11,13,19
1,185,8473,15,3,12,14,15,3,3,10,6,18,17,16,16
1,185,8502,5,10,0,1,15,8,17,1,8,19,17,16,1
1,185,8546,17,14,16,4,7,16,15,16,2,7,11,15,17
1,185,8547,9,2,7,6,17,2,8,17,2,16,5,5,9
1,185,8553,10,16,6,16,17,5,8,2,4,4,17,7,15
1,185,8643,4,15,12,6,1,3,16,15,11,3,18,13,1
1,185,8647,8,19,5,1,9,0,19,19,6,8,7,4,4
1,185,8676,5,2,9,5,9,18,0,18,18,1,19,9,5
1,185,8682,14,2,12,17,17,17,19,5,16,1,11,18,5
1,185,8698,16,3,3,5,15,7,1,11,18,9,9,4,13
1,185,8702,4,11,2,3,6,0,6,6,1,17,12,11,5
1,185,8710,19,4,1,1,2,16,15,1,17,12,6,2,2
1,185,8713,11,0,16,17,6,13,16,9,8,16,3,2,2
1,185,8721,6,1,10,4,15,8,19,4,18,18,16,1,15
1,185,8728,1,5,10,15,0,14,1,18,8,7,5,8,12
1,185,8738,17,18,7,14,6,7,17,10,4,16,2,8,18
1,185,8745,6,12,8,18,16,12,12,11,0,0,17,6,5
1,185,8749,6,9,10,10,8,11,15,15,3,3,5,0,16
1,185,8761,17,11,14,7,1,8,7,3,19,2,18,13,5
1,185,8766,5,12,4,10,19,4,12,11,16,16,17,2,5
1,185,8771,9,4,17,7,11,4,17,6,18,3,15,15,10
1,185,8775,5,13,2,2,19,9,6,10,1,5,14,0,19
1,185,8808,12,3,8,15,3,8,8,1,7,6,16,3,15
1,185,8832,16,13,0,3,3,17,18,6,14,0,15,3,11
1,185,8900,17,12,14,11,19,14,18,18,9,4,5,16,11
1,185,8901,0,6,8,15,18,0,7,11,14,3,18,7,7
1,185,8902,1,18,18,16,7,11,7,9,6,11,6,4,4
1,185,8904,5,14,13,18,16,10,12,2,15,11,3,8,1
1,185,8912,3,15,9,13,15,2,12,9,10,1,12,11,14
1,185,8962,9,15,4,1,3,16,2,5,18,4,0,2,6
1,185,8974,11,10,18,2,0,10,6,2,17,18,0,15,6
1,185,8995,12,2,13,12,7,2,0,5,7,12,0,11,8
1,185,9021,3,4,9,3,2,1,16,3,5,15,1,18,16
1,185,9030,10,5,13,12,17,4,8,6,2,3,10,13,2
1,185,9063,14,4,18,19,16,6,13,11,5,17,14,17,13
1,185,9079,16,15,3,1,16,8,10,3,1,1,9,18,17
1,185,9080,1,0,15,2,16,16,14,9,0,10,4,17,0
1,185,9093,16,1,1,12,5,19,15,3,5,16,7,13,11
1,185,9102,18,13,14,7,5,3,18,9,17,7,9,17,17
1,185,9108,6,19,10,4,16,18,0,17,18,15,1,14,12
1,185,9111,1,17,1,18,0,7,5,14,5,15,3,2,18
1,185,9121,17,16,2,11,13,2,18,14,0,19,10,5,12
1,185,9146,4,9,19,6,3,16,6,1,5,2,19,0,3
1,185,9164,16,8,10,18,7,17,16,0,18,3,16,13,1
1,185,9190,6,17,9,17,19,13,16,10,19,10,2,13,4
1,185,9198,1,6,7,10,12,14,2,8,8,12,6,5,15
1,185,9201,2,4,8,17,4,0,4,8,8,14,17,1,8
1,185,9218,7,8,18,4,4,5,19,11,5,18,8,0,9
1,185,9219,11,11,9,14,7,16,13,4,5,1,0,7,2
1,185,9234,19,9,3,15,5,4,18,19,14,3,2,17,0
1,185,9277,17,9,3,17,7,11,2,3,4,3,2,16,8
1,185,9306,8,14,2,6,0,16,11,17,19,12,9,2,12
1,185,9329,17,6,9,6,16,17,0,18,12,9,15,0,14
1,185,9370,5,18,7,10,1,12,15,17,8,5,15,7,11
1,185,9371,11,17,3,15,17,2,10,18,5,19,16,15,19
1,185,9426,8,13,9,8,0,11,2,1,2,3,5,12,1
1,185,9427,18,3,16,6,10,6,10,1,15,19,5,1,9
1,185,9432,11,17,18,10,8,9,4,13,2,14,9,10,19
1,185,9449,11,19,12,11,16,5,15,5,9,6,4,12,2
1,185,9454,8,18,9,8,18,6,6,2,2,4,5,4,1
1,185,9475,8,16,15,12,1,19,15,5,5,15,19,13,4
1,185,9482,15,11,9,18,9,8,6,17,4,4,12,12,16
1,185,9497,2,14,0,16,12,9,16,18,15,19,12,6,16
1,185,9531,5,6,1,2,9,14,1,19,15,2,10,13,9
1,185,9546,16,6,6,19,9,0,4,18,3,0,9,3,2
1,185,9554,7,13,14,10,12,6,14,15,4,17,19,9,5
1,185,9585,12,3,18,17,6,7,0,15,6,0,18,10,7
1,185,9597,5,3,16,7,8,15,15,9,13,6,11,8,14
1,185,9602,0,19,13,16,13,3,19,10,17,8,10,13,7
1,185,9607,13,19,14,12,16,13,16,17,12,17,12,3,1
1,185,9631,6,3,8,6,5,13,13,4,11,19,7,7,15
1,185,9641,5,18,4,13,5,1,18,19,7,7,12,11,19
1,185,9642,17,0,16,2,2,8,3,5,5,10,18,15,6
1,185,9668,17,8,6,8,11,11,4,15,17,13,1,16,4
1,185,9696,5,1,9,6,19,0,19,2,5,3,5,6,13
1,185,9725,15,13,5,13,0,11,9,14,14,8,13,9,13
1,185,9726,17,9,14,11,2,13,2,19,18,11,7,4,11
1,185,9730,19,3,16,3,2,6,16,12,14,16,3,17,18
1,185,9745,8,10,2,14,6,13,10,18,11,4,18,7,13
1,185,9771,7,8,19,5,10,6,7,13,4,16,16,17,17
1,185,9779,16,15,13,13,19,19,13,6,15,19,10,17,13
1,185,9792,12,16,2,11,6,3,18,5,16,13,5,11,14
1,185,9801,19,4,11,14,14,18,19,13,8,17,10,12,15
1,185,9806,5,1,2,8,5,6,9,19,16,12,11,14,19
1,185,9809,15,14,4,13,16,17,16,2,0,3,9,7,2
1,185,9858,5,11,17,16,2,4,15,16,18,15,6,17,3
1,185,9859,3,11,4,9,10,6,4,11,9,4,9,19,9
1,185,9876,19,0,5,2,13,19,1,5,19,19,13,13,0
1,185,9926,13,10,10,6,9,19,14,16,18,4,2,11,8
1,185,9936,0,12,9,1,14,10,9,14,17,7,17,0,13
1,185,10011,9,9,17,17,18,10,6,12,5,19,17,0,13
1,185,10027,19,3,8,19,13,11,3,9,5,4,15,15,2
1,185,10032,3,17,17,17,19,17,5,7,19,15,12,13,13
1,185,10039,9,13,7,10,17,8,12,15,0,6,13,9,3
1,185,10050,9,1,3,13,10,1,13,1,4,12,8,9,6
1,185,10063,0,6,6,6,0,19,18,9,15,18,8,3,0
1,185,10066,11,1,10,0,14,3,12,16,11,19,8,2,13
1,185,10068,7,2,8,9,3,9,3,1,12,17,2,6,18
1,185,10072,6,18,15,7,0,13,0,12,11,11,11,18,12
1,185,10105,8,0,19,2,19,10,2,6,8,4,10,4,17
1,185,10117,1,15,6,9,12,18,3,19,13,17,1,13,15
1,185,10156,9,0,12,2,16,8,16,10,8,1,6,7,8
1,185,10166,16,14,17,9,5,7,10,9,4,4,19,9,18
1,185,10174,19,2,5,11,13,15,19,8,6,15,19,0,4
1,185,10220,10,19,16,2,13,4,3,8,9,0,19,11,13
1,185,10261,10,13,6,18,5,5,17,0,8,8,9,11,2
1,185,10305,13,17,11,1,4,11,7,18,8,1,0,14,17
1,185,10315,2,3,15,2,0,0,1,18,10,14,14,1,11
1,185,10366,2,1,15,2,16,5,2,18,0,12,4,13,18
1,185,10372,11,7,12,18,7,0,13,0,1,13,19,7,6
1,185,10387,14,19,8,9,19,10,18,19,19,17,12,14,6
1,185,10389,10,8,11,13,1,13,19,16,14,1,0,4,10
1,185,10416,13,3,4,19,1,4,9,6,1,11,4,16,13
1,185,10422,13,4,13,9,3,14,0,4,16,2,13,1,3
1,185,10452,5,14,18,3,9,9,14,13,1,6,11,13,4
1,185,10499,10,17,13,19,6,11,2,18,7,14,6,16,1
1,185,10501,5,6,5,4,13,18,1,8,8,10,15,10,12
1,185,10515,11,13,16,2,1,12,4,11,11,4,17,15,2
1,185,10537,12,3,4,10,3,6,14,8,3,17,1,18,19
1,185,10540,17,10,4,12,17,2,5,16,17,8,15,5,5
1,185,10549,7,2,3,17,7,4,3,1,3,8,15,17,18
1,185,10562,5,14,15,16,7,18,18,19,13,18,19,17,11
1,185,10566,4,13,0,17,13,8,0,0,8,12,13,18,6
1,185,10576,7,17,18,1,1,10,1,3,4,12,16,3,16
1,185,10584,16,4,10,10,3,6,7,6,4,9,5,6,1
1,185,10585,11,4,8,2,12,6,9,1,0,8,2,12,5
1,185,10589,9,13,17,9,17,4,19,6,7,19,6,7,3
1,185,10598,11,12,17,10,4,9,7,2,16,5,4,5,11
1,185,10611,6,16,6,10,0,5,11,17,0,0,0,11,3
1,185,10635,2,15,13,8,7,0,8,10,0,18,6,4,19
1,185,10637,10,10,15,14,10,15,16,7,0,9,16,19,12
1,185,10651,16,3,1,13,10,2,6,1,6,19,3,9,10
1,185,10655,17,11,5,18,16,2,6,17,19,12,0,17,8
1,185,10734,19,0,7,14,13,13,17,8,2,17,12,10,12
1,185,10751,0,10,13,7,6,6,11,19,0,2,8,14,12
1,185,10756,13,12,7,12,14,9,16,16,9,17,9,10,16
